HCC2814_LUNG..ACH.000690.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC2935_LUNG..ACH.000150.	4.7694	0.5445	2.2272	0.7347	2.6857	1.7352	0.05828	1.9085	0	0.3039	0	2.4629	3.8509	0.7479	0.1876	0.01164	0.1044	0.7655	1.1716	0	0.9348	0.3062	2.0685	3.2719	LUNG
HCC33_LUNG..ACH.000515.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC364_LUNG..ACH.000575.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC366_LUNG..ACH.000840.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC38_BREAST..ACH.000276.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HCC4006_LUNG..ACH.000066.	3.4326	0.8118	2.3879	0.1997	3.7373	2.5662	0.6167	1.8224	0.2142	0.7678	0.1393	5.8944	3.8515	1.7547	0.6659	0.531	0	0.08633	1.8457	0.3675	1.5185	0.6712	1.7052	3.0689	LUNG
HCC44_LUNG..ACH.000667.	4.7402	0.9276	0.4591	0.7028	0.1511	-9	0.4521	0.1527	2.3407	-9	0.09813	5.8639	4.1851	1.5458	-9	0.2043	1.1856	0.5668	1.5482	0.5025	1.0325	0.3747	2.2173	0.9367	LUNG
HCC461_LUNG..ACH.000339.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC515_LUNG..ACH.000872.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC56_LARGE_INTESTINE..ACH.000467.	-9	0.6342	1.1856	3.7803	0.2732	1.8327	-9	0.4479	0.3968	0.09552	0.1928	4.1463	4.3664	5.0257	0.3011	0.2215	0.3011	0	0.5951	0.08142	0.8885	0.191	1.5781	0.7121	LARGE_INTESTINE
HCC70_BREAST..ACH.000668.	3.0273	0.6154	0.571	1.2257	0.3408	2.2185	0	0.6068	0.426	0.09364	0.1437	5.4912	4.4205	2.1081	0.0002795	0.2158	0.1703	0.05906	0.7232	0.5751	0.9657	0.6686	2.4964	0.8561	BREAST
HCC78_LUNG..ACH.000562.	1.8194	0.3367	0.3899	0.1545	0.02019	-9	0	0.07474	0.3811	0.01119	0.0682	3.5376	3.9946	0.3694	0.1592	0.5792	0.7086	0.2376	0.1753	0	0.8875	0.2193	4.1192	0.5071	LUNG
HCC827GR5_LUNG..ACH.000029.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCC827_LUNG..ACH.000012.	3.074	0.8091	2.8997	0	4.4132	-9	0.7494	0.956	0.4814	-9	0	4.5217	4.0611	0.7286	-9	0.3058	0.4763	0.3699	-9	0.5981	1.5033	0.1211	1.736	3.1181	LUNG
HCC95_LUNG..ACH.000454.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HCT116_LARGE_INTESTINE..ACH.000971.	3.4601	0.5664	0.2996	1.9489	0.2184	3.3454	0.05555	0.3587	0.1936	0.2101	0.5542	6.4469	4.9122	3.6651	0.1507	0.678	0.6267	0.171	2.0303	0.8268	1.092	0.6307	3.2013	0.3113	LARGE_INTESTINE
HCT15_LARGE_INTESTINE..ACH.000997.	2.6346	1.1814	0.9084	0.6149	0.4596	2.7435	0.01443	1.0195	1.1051	0.6787	0.02414	3.1674	3.1759	1.4088	0.2188	0.3213	0.2077	0.1654	2.4916	1.1377	0.9206	1.1809	2.7169	0.2839	LARGE_INTESTINE
HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000267.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000190.	3.7408	1.389	0.5385	2.7557	0.8709	-9	-9	0.6625	0.4014	-9	0.3302	6.7594	4.3193	4.6897	-9	0.8361	0.6999	0.7874	-9	0.9484	1.4183	1.2701	5.7676	0.3995	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HDQP1_BREAST..ACH.000643.	4.9797	1.0021	2.1889	1.4415	1.6374	3.8757	2.4531	2.4691	0.8306	3.0468	1.6096	6.3132	4.718	3.6834	3.2073	1.0024	1.2229	0.3534	2.0498	0.1197	1.7956	1.6516	3.7682	2.0527	BREAST
HEC108_ENDOMETRIUM..ACH.000990.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	ENDOMETRIUM
HEC151_ENDOMETRIUM..ACH.000972.	3.7984	0.2402	1.6659	3.233	2.2608	2.922	0.7341	1.59	0.5978	0.6752	0.1366	6.3134	5.4317	3.6687	0.6006	0.5081	0.9897	0	2.8886	0.7036	1.695	1.06	3.6883	2.1857	ENDOMETRIUM
HEC1A_ENDOMETRIUM..ACH.000954.	2.8197	0.8549	1.6748	1.0471	0.1217	-9	0.02586	0.1152	0.7562	0.7392	0.3542	4.9047	4.8108	1.652	0.4081	0.2774	0	0.2945	1.6598	0.6987	0.614	0.8994	2.287	0.4923	ENDOMETRIUM
HEC1B_ENDOMETRIUM..ACH.000941.	2.9013	1.3248	2.6185	2.2178	1.0704	1.4273	1.054	0.6192	0.6257	1.4282	0.1361	3.9821	4.6043	2.6065	1.3735	0.7286	0.02138	0.3746	1.62	0.9618	1.0383	1.218	2.025	1.7224	ENDOMETRIUM
HEC251_ENDOMETRIUM..ACH.000996.	2.5866	0.8731	1.5751	1.3455	0.7614	1.7593	0.7817	0.7347	0.2743	0.2585	0	5.4401	3.7871	1.1822	0	0.03693	0.1203	0.1457	2.0805	0.5294	0.8138	1.4313	2.833	1.4384	ENDOMETRIUM
HEC265_ENDOMETRIUM..ACH.000946.	4.6862	0.1955	0.1751	0.07603	0	3.2408	0.06052	0.4616	0.8957	0.5323	0.1335	5.8464	4.4044	0.1312	0.07914	0.7284	0.5421	0.215	2.5085	0.852	0.4049	0.8078	2.7943	0.5306	ENDOMETRIUM
HEC50B_ENDOMETRIUM..ACH.000831.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	ENDOMETRIUM
HEC59_ENDOMETRIUM..ACH.000994.	3.2777	0.1996	0.04556	0.03026	0.05487	3.771	1.0539	0	0.1996	0.1066	0.009183	3.8476	4.4225	0.05466	0.1972	0.6056	0.03088	0.1145	2.0355	0.6413	1.0285	0.3578	3.4251	0.04773	ENDOMETRIUM
HEC6_ENDOMETRIUM..ACH.000984.	2.4531	0.8225	0.7863	0.3154	0.7348	3.6618	0.7208	1.1782	0.7948	1.4706	0.9376	4.1261	5.0758	1.1049	1.186	0.7721	1.6126	0.9701	1.5241	1.2738	1.1543	0.8098	3.0713	3.339	ENDOMETRIUM
HEKTE_KIDNEY..ACH.000049.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	KIDNEY
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000005.	2.2799	0.7872	0.5733	0.6032	0.4473	-9	0.0872	0.1414	0.5083	0.3645	0.4619	5.1205	4.6644	0.592	0.07361	0.1365	0.2805	0.09693	0.9991	0.3034	0.6456	0.6331	2.99	0.6026	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000004.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HEP3B217_LIVER..ACH.000625.	3.5814	1.5664	0.5329	1.026	0.4963	1.5377	0.1852	0.1116	0.2849	0.6464	0.5628	3.7909	4.4206	2.6284	0	0.6479	0.4931	0.2675	1.377	0.6187	2.3426	1.5491	0.7921	0.881	LIVER
HEPG2_LIVER..ACH.000739.	5.3606	1.529	0.3882	3.0232	0.1433	3.224	0.07509	0.2365	0.7298	0.239	0.6041	4.8993	4.9398	3.9209	0.8202	0.744	0.2249	1.1158	1.58	0.2541	1.5851	0.9497	2.7849	0.8542	LIVER
HEYA8_OVARY..ACH.000542.	3.8485	0.5856	0.596	0.9399	0.2561	3.4329	0.06468	0.0632	0.04267	0.403	0.1962	5.1752	4.431	2.2657	0.4718	0.7314	0	-9	2.2513	0.6201	0.8663	0.8956	3.8241	-9	OVARY
HGC27_STOMACH..ACH.000847.	3.6359	1.0097	0.801	0.08234	0.2264	1.955	0.7627	0.3305	0.151	0.7505	0.176	6.2021	4.4176	0	1.3939	1.0484	0.05354	0.2173	1.6065	0.4772	2.0106	1.5571	2.186	1.5656	STOMACH
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000061.	2.1617	0.975	0.8571	0.8535	0.4083	-9	1.0586	0.7705	0.6424	0.8973	1.9892	5.0317	6.1876	0.7106	1.5875	0.8985	0.3423	0.1086	1.0966	1.3007	1.496	0.3257	3.7783	1.054	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000002.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HLFA_FIBROBLAST..ACH.000797.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HLF_LIVER..ACH.000393.	3.5942	0.8423	1.5	1.1747	0.5841	3.7736	0	0.3719	0.7126	0.1366	0.5281	4.855	4.42	0.8906	0.04018	0.4126	0.1807	0.5801	1.3733	0.5575	0.8174	1.3732	3.7109	1.2425	LIVER
HMC18_BREAST..ACH.000721.	3.6072	1.0301	0.1051	2.9909	0.3479	1.7798	0	0.3697	0.09633	0.2208	0.2093	5.3291	3.0692	3.8973	0.3245	0.5299	0	0.07445	0.4812	0.2971	1.1591	0.475	2.0497	0.02721	BREAST
HMCB_SKIN..ACH.000931.	4.5134	1.1052	1.3243	0.4484	1.0646	3.5353	0.1614	1.053	0.4205	0.5979	0.1048	6.5093	4.588	1.327	0.3092	0.4672	0.5584	0.4418	2.3833	1.3145	1.707	1.8672	3.8274	1.6382	SKIN
HMEL_BREAST..ACH.000642.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000299.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HOP62_LUNG..ACH.000861.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HOP92_LUNG..ACH.000825.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LUNG
HOS_BONE..ACH.000613.	3.4429	0.5479	0.1945	0.3858	0.2068	3.5016	0.2133	0.7597	0.5549	0.4549	0.7641	6.143	4.5348	1.1514	0.7598	0.7702	1.1388	0.1291	1.3312	0.06738	0.6085	0.369	2.6696	1.05	BONE
HPAC_PANCREAS..ACH.000270.	3.905	1.5511	1.8324	2.1314	0.7557	2.3686	0.1013	0.5041	1.2394	0.9597	0.6948	5.5399	4.6008	3.3129	0.8548	1.77	1.1633	0.8802	1.6427	0.8845	1.966	0.8533	2.9519	1.4355	PANCREAS
HPAFII_PANCREAS..ACH.000094.	3.803	1.3463	1.8783	2.0653	0.965	-9	1.3888	1.3411	1.1707	-9	1.7918	4.9936	3.7254	3.016	-9	1.0399	1.7663	0.2772	0.9446	0.4414	1.1629	0.8712	3.3008	1.4523	PANCREAS
HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000942.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HS172T_FIBROBLAST..ACH.000088.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS229T_FIBROBLAST..ACH.000131.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS255T_FIBROBLAST..ACH.000199.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS274T_BREAST..ACH.000134.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BREAST
HS281T_FIBROBLAST..ACH.000083.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS294T_SKIN..ACH.000014.	2.7954	0.969	0.6296	1.0543	0.6342	2.3295	0.0003624	0.3933	1.8489	0.1473	0.5178	4.8987	3.8112	2.213	0.2844	0.5367	0.1508	0.6301	1.4222	0.01333	0.9395	0.6116	2.4773	0.5163	SKIN
HS343T_FIBROBLAST..ACH.000184.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS578T_BREAST..ACH.000148.	3.8639	0.2538	0.4801	0.2979	0.05836	-9	0	0.2025	0.5308	0.2575	0.4288	6.8292	4.1861	1.2618	0.4447	0.4021	0	0.3128	1.2571	0.05614	0.7075	1.1832	1.2176	0.4577	BREAST
HS600T_FIBROBLAST..ACH.000240.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS606T_FIBROBLAST..ACH.000540.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000069.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HS616T_FIBROBLAST..ACH.000063.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS618T_FIBROBLAST..ACH.000539.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS675T_FIBROBLAST..ACH.000214.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS683_CENTRAL_NERVOUS_SYSTEM..ACH.000067.	4.354	0.7117	1.2891	0.4306	0.07119	2.8785	0.04761	0.03881	0.3543	0.2585	0.2897	5.9641	3.6994	0.5807	0.277	1.0135	0.05832	0.1648	1.1058	0.2025	1.7276	0.7687	3.1158	0.2458	CENTRAL_NERVOUS_SYSTEM
HS688AT_FIBROBLAST..ACH.000306.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS695T_SKIN..ACH.000799.	3.3577	0.9336	0.3278	1.5491	0.0222	2.5234	0.02135	0.3009	0.8372	0.1666	0.4623	3.3945	4.6716	2.3595	0.294	0.4068	0.2251	0.752	1.2493	0.09031	0.9149	0.5711	2.2942	0.5239	SKIN
HS698T_FIBROBLAST..ACH.000850.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS706T_BONE..ACH.000071.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	BONE
HS729_SOFT_TISSUE..ACH.000133.	3.1048	1.4926	0.5674	0.5233	0.1266	-9	0.1671	0.4988	1.5302	-9	0.6331	5.2003	3.5883	0.44	-9	0.7401	0.9979	0.2016	1.433	0.04854	1.2524	0.9618	3.3782	0.6146	SOFT_TISSUE
HS737T_FIBROBLAST..ACH.000185.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS739T_FIBROBLAST..ACH.000413.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS742T_FIBROBLAST..ACH.000230.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS746T_STOMACH..ACH.000616.	3.5069	0.845	1.7904	1.5266	0.3248	-9	0.7244	0.5103	0.7589	0.8844	1.6156	5.1829	4.7462	2.6193	0.6801	3.4785	1.221	0.2152	2.2018	0.2575	0.8022	0.7003	3.0074	0.7248	STOMACH
HS751T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000165.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HS766T_PANCREAS..ACH.000178.	3.2746	0.3245	1.7451	2.7227	0.6797	0.9451	0.1058	0.3614	0.006976	0.2082	0.6257	3.1435	3.5238	3.6998	0.5099	0.846	0	0.09305	1.8703	0.2793	1.623	0.6438	0.9675	1.3798	PANCREAS
HS819T_FIBROBLAST..ACH.000224.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS821T_FIBROBLAST..ACH.000526.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS822T_FIBROBLAST..ACH.000229.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS834T_FIBROBLAST..ACH.000275.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS839T_FIBROBLAST..ACH.000180.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS840T_FIBROBLAST..ACH.000284.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS852T_SKIN..ACH.000274.	4.9316	1.595	1.0993	1.3702	0.2035	0.8084	0.1685	0.1743	0.3792	0.5659	0.363	4.7678	4.298	2.3665	0.44	0.9536	0.3071	0.1203	1.1536	0.4032	2.5434	0.6529	1.4231	1.383	SKIN
HS863T_FIBROBLAST..ACH.000119.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS870T_FIBROBLAST..ACH.000340.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS888T_FIBROBLAST..ACH.000154.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS895T_FIBROBLAST..ACH.000043.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS934T_FIBROBLAST..ACH.000194.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS936T_SKIN..ACH.000801.	3.9897	0.2207	0.1732	2.825	0	1.5988	0.02243	0	0.3202	0.001392	0.2465	5.0763	5.0778	3.7454	0.3558	0.2561	0.4376	0.5499	0.6888	0.1109	0.2688	0.2364	1.5226	1.6372	SKIN
HS939T_SKIN..ACH.000814.	5.1729	0.07816	0.5327	2.5274	0.1288	-9	0.445	0.1568	1.3325	0.6022	0.2051	3.864	4.5715	3.25	0.5095	0.1208	0.8439	1.2778	1.0122	0.08454	0.2371	0.7845	1.5029	1.4242	SKIN
HS940T_FIBROBLAST..ACH.000135.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	FIBROBLAST
HS944T_SKIN..ACH.000632.	3.4641	0.919	0.7203	2.5552	0.3722	4.1102	0.1918	0.2636	3.0047	0.2055	0.4258	6.4682	4.3351	3.1033	0.2519	0.71	0.3612	0.7113	2.182	0.6535	0.8553	1.2664	3.7638	0.7532	SKIN
HSC2_UPPER_AERODIGESTIVE_TRACT..ACH.000472.	3.1995	0.1172	0.7791	0.0567	0.6125	3.5079	0.1213	0.5269	0.2136	0.2326	0.3311	4.6615	3.2598	0.2316	0	0.03532	0.2599	0.2626	0.6273	1.0356	0.1918	0.5043	3.8791	1.682	UPPER_AERODIGESTIVE_TRACT
HSC3_UPPER_AERODIGESTIVE_TRACT..ACH.000778.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	UPPER_AERODIGESTIVE_TRACT
HSC4_UPPER_AERODIGESTIVE_TRACT..ACH.000546.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	UPPER_AERODIGESTIVE_TRACT
HT1080_SOFT_TISSUE..ACH.000054.	4.0847	0.6785	0.1531	1.8734	0.02918	-9	0.1955	0.2133	0.9264	-9	0.4817	6.7248	4.6286	2.4808	0.03595	0.8244	0.2556	0.07934	1.7451	0.1179	0.5672	0.5673	3.3672	0.6356	SOFT_TISSUE
HT115_LARGE_INTESTINE..ACH.000986.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LARGE_INTESTINE
HT1197_URINARY_TRACT..ACH.000547.	1.8151	1.5118	0.7165	1.1711	0.2642	1.3475	0.04266	0.3532	0.358	0.06098	0.3538	1.967	4.3308	2.0249	0	0.2529	0.008045	0	1.8252	0.1303	1.032	0.6075	0.7309	1.0391	URINARY_TRACT
HT1376_URINARY_TRACT..ACH.000724.	3.2082	0.9099	1.657	0.7726	1.4249	1.5047	0.04978	1.0678	0.5259	0.2472	0.6192	3.9561	3.9747	1.0196	0.1599	0.765	0.4499	0.5576	2.1599	0.3819	1.6853	1.4078	0.1703	1.6519	URINARY_TRACT
HT144_SKIN..ACH.000322.	4.3186	0.8903	0.3266	2.8194	0.5338	2.7864	0.3225	0.5575	0.4271	0.8419	0.5415	4.6768	4.0197	4.4659	0.01489	0.6186	0.2313	2.267	2.8681	0.6104	1.1289	1.11	2.9211	0.8201	SKIN
HT29_LARGE_INTESTINE..ACH.000552.	5.3135	1.8932	0.9439	4.148	0	3.1076	0.1403	0.8029	0.1759	0.4398	0.3962	6.2246	4.5754	4.683	0.343	0.5708	0.2648	1.6266	2.0208	0.658	2.1444	0.9653	2.4461	1.2904	LARGE_INTESTINE
HT55_LARGE_INTESTINE..ACH.000926.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LARGE_INTESTINE
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000914.	4.4626	0.472	0.7877	1.5451	0.6185	-9	2.0354	0.5864	0.9452	0.05258	0.9368	6.6008	6.1087	0.9237	0.3291	1.4918	0.3471	0	1.7105	1.8156	2.4755	0.2781	4.0798	0.7499	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HUG1N_STOMACH..ACH.000239.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	STOMACH
HUH1_LIVER..ACH.000475.	2.7021	1.4368	0.5394	0.1214	0.4804	2.3966	0	0.3326	0.04504	0.2987	0.1682	4.4053	3.2468	0.2633	0.559	0.4129	0.1365	0.09978	1.0498	0.1994	1.3823	0.9419	2.5865	0.3792	LIVER
HUH6_LIVER..ACH.000671.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LIVER
HUH7_LIVER..ACH.000480.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	LIVER
HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000829.	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HUPT3_PANCREAS..ACH.000118.	2.5525	0.5173	0.7185	1.6739	0.2869	2.011	0	0.1481	0.6851	0.1507	0.3224	4.484	3.932	2.2718	0.3721	0.391	0.1855	0.1687	0.9198	0.1761	0.1825	0.7941	1.9046	1.1563	PANCREAS
HUPT4_PANCREAS..ACH.000213.	4.9176	2.0752	2.4276	2.1476	1.4576	-9	0.618	1.1058	1.409	1.2267	1.0421	5.8226	5.0741	4.3231	1.2859	1.6044	0.7677	0	2.2658	0.15	2.8087	0.9989	4.3506	2.3812	PANCREAS
